data_venda;cliente;descricao;qtd;valor_venda
2023-10-01;Klocko-Marquardt;Beach Flash;2;9063,18
2023-09-29;Moore, Jacobs and Heaney;Incomparaveis;6;6653,6
2021-06-20;Mohr Group;Incomparaveis;9;3994,22
2021-12-04;Schuster LLC;Tropical;3;5202,09
2021-05-24;Rohan-Will;Psyco Universe;3;3118,47
2023-09-29;Moore, Jacobs and Heaney;Marine Slim;2;6653,6
2022-12-31;Kautzer-Streich;Cammelina;3;8275,24
2022-12-18;Hauck, Johnson and Hamill;Klamath;3;8113,97
2022-08-01;Brakus-Torp;Havaiana;3;6695,4
2022-03-10;Jast-Lebsack;Paeonia;3;6257,93
2021-08-31;Barrows Inc;Intense;3;3830,21
2021-07-17;Brown Group;Intense;5;6462,88
2022-08-06;Parisian-Kozey;Folhagem;3;7150,52
2023-06-14;Sipes Group;Canadense;2;5469,24
2023-10-07;Schaefer LLC;Cigano;2;7433,05
2023-08-17;McCullough-Collins;Oriente;2;4510,59
2023-09-18;Mills, Zieme and Pacocha;Incomparaveis;6;1739,82
2023-05-27;Keebler Inc;Blazer Slim Fit;4;10193,01
2021-12-16;Kunde-Armstrong;Porto Rico;3;6623,47
2023-10-07;Schaefer LLC;Casual Day;2;7433,05
2021-11-16;Legros-Runte;Klamath;3;4416,75
2023-07-24;Bednar LLC;Klamath;2;7821,82
2022-03-16;Dach-O'Hara;Havaiana;3;3362,49
2022-11-28;Ziemann and Sons;Roseta;4;10911,85
2021-05-10;Reilly-Hamill;Blazer Poderoso Chefão;3;3283,68
2023-10-13;Reichel, Gulgowski and Turner;Blazer Poderoso Chefão;2;3529,79
2022-02-23;Schmidt-Mayert;Blazer Poderoso Chefão;3;8732,95
2023-10-01;Klocko-Marquardt;Folhagem;2;9063,18
2022-11-17;Abshire-Kunze;Caribe;4;7878,22
2021-12-26;Kovacek, Weissnat and Goodwin;Cigano;3;6507,23
2023-09-18;Veum-Dickinson;Incomparaveis;6;6274,29
2022-02-14;Schneider-Schneider;Incomparaveis;9;8065,27
2021-11-25;Beier-Gibson;Canadense;3;5694,83
2023-07-24;Bednar LLC;Casual Day;2;7821,82
2023-06-10;Reichel, Gulgowski and Turner;Psyco Classic;2;6214,58
2023-10-01;Klocko-Marquardt;Marine Slim;2;9063,18
2023-10-15;Bergstrom Inc;Cammelina;2;3567,53
2023-10-01;Klocko-Marquardt;Klamath Weed;2;9063,18
2021-06-12;Hirthe, Harber and Johnston;Klamath White;3;2749
2023-06-06;Parker LLC;Lilium;4;8532,17
2022-02-27;Hessel LLC;Paeonia;3;6013,72
2022-11-22;Greenfelder LLC;Roseta;3;5488,33
2021-09-05;Beier-Gerlach;Blazer Poderoso Chefão;3;8932,93
2023-09-11;Monahan-Wilderman;Blazer Poderoso Chefão;2;4271,57
2023-09-09;Feest-Lang;Caribe;2;5731,54
2023-08-11;Considine, O'Conner and Abbott;Porto Rico;2;8160,63
2023-03-26;Bernhard-Spinka;Oriente;2;7858,89
2023-08-16;Botsford Group;Incomparaveis;6;10037,47
2023-05-13;Maggio-Nikolaus;Paeonia;2;6105,45
2023-06-03;Hoeger Group;Klamath;2;3173,22
2023-09-24;Parker LLC;Casual Day;2;9962,44
2023-06-30;Fisher, Adams and Nikolaus;Klamath;2;980,61
2023-08-11;Stiedemann Group;Klamath White;2;4305,54
2022-12-31;Kautzer-Streich;Havaiana;2;8275,24
2023-06-16;Lang-Orn;Blazer Slim Fit;2;7672,9
2021-07-25;Mills and Sons;Blazer Poderoso Chefão;3;10391,23
2023-08-16;Botsford Group;Blazer Poderoso Chefão;2;10037,47
2022-03-24;Lemke-Hyatt;Caribe;4;4136,86
2021-07-28;Thompson LLC;Canadense;3;1567,13
2023-10-05;Veum and Sons;Cigano;4;9453,13
2023-06-26;King Inc;Porto Rico;2;5524,62
2023-07-06;Hoeger-Bashirian;Oriente;2;2285,29
2023-07-20;DuBuque-Cormier;Beach Flash;2;1932,23
2023-08-07;O'Conner, Hegmann and Waters;Psyco Universe;4;1464,95
2023-06-01;Johns Inc;Klamath;2;4526,66
2023-09-30;Moore, Dare and Cruickshank;Havaiana;4;7983,17
2023-10-08;Aufderhar, Lebsack and Baumbach;Havaiana;2;7441,66
2023-04-03;Volkman, Jaskolski and Lehner;Lilium;4;10985,63
2021-09-25;Thompson Inc;Blazer Slim Fit;4;9760,08
2023-05-07;Dicki-Parisian;Paeonia;2;2373,92
2021-10-17;Ruecker LLC;Paeonia;4;9033,61
2022-08-12;Kub, Denesik and Carroll;Roseta;4;9660,01
2023-06-16;Lang-Orn;Blazer Poderoso Chefão;2;7672,9
2023-08-11;Stiedemann Group;Blazer Poderoso Chefão;2;4305,54
2023-10-15;Bergstrom Inc;Intense;2;3567,53
2023-06-12;Grimes LLC;Intense;2;7073,27
2022-05-29;Vandervort-Macejkovic;Folhagem;3;8584,66
2023-10-01;Klocko-Marquardt;Tropical;2;9063,18
2021-06-12;Funk and Sons;Canadense;3;5983,13
2023-04-23;Prosacco and Sons;Cigano;2;3188,86
2023-08-16;Botsford Group;Cigano;4;10037,47
2023-10-08;Aufderhar, Lebsack and Baumbach;Porto Rico;2;7441,66
2023-02-03;Bauch-Kunze;Oriente;2;3211,19
2023-09-24;Parker LLC;Marine Slim;2;9962,44
2023-10-02;Christiansen-Mueller;Psyco Crew;2;9665,07
2023-07-23;Hyatt, Russel and Von;Psyco Crew;4;3830,65
2023-07-30;Kuhic, Heidenreich and Hoppe;Klamath White;2;2906,22
2023-06-10;Reichel, Gulgowski and Turner;Havaiana;2;6214,58
2022-08-15;Botsford Inc;Havaiana;2;5329,37
2021-07-25;Mills and Sons;Paeonia;4;10391,23
2022-05-16;Rau-Franecki;Roseta;3;8401,48
2022-10-08;Borer-Skiles;Roseta;3;5357,68
2023-06-10;Reichel, Gulgowski and Turner;Intense;2;6214,58
2023-05-04;Walter, Rau and Zemlak;Caribe;2;5128,08
2023-03-09;Hamill, Miller and Jacobson;Cigano;2;8104,97
2023-08-11;Considine, O'Conner and Abbott;Cigano;2;8160,63
2023-10-05;Torp-Heathcote;Porto Rico;2;8685,83
2023-04-19;Franecki, Bernhard and Roob;Oriente;2;3528,9
2023-06-12;Grimes LLC;Beach Flash;2;7073,27
2023-08-17;McCullough-Collins;Incomparaveis;6;4510,59
2023-05-13;Maggio-Nikolaus;Klamath;2;6105,45
2023-06-05;Oberbrunner Group;Lilium;2;9335,28
2023-06-14;Sipes Group;Casual Day;2;5469,24
2023-09-24;Parker LLC;Psyco Universe;2;9962,44
2023-05-04;McCullough-Collins;Psyco Classic;2;485
2023-06-06;Parker LLC;Marine Slim;2;8532,17
2023-03-09;Hamill, Miller and Jacobson;Psyco Crew;4;8104,97
2023-10-05;Torp-Heathcote;Cammelina;2;8685,83
2023-07-23;Hyatt, Russel and Von;Klamath;2;3830,65
2023-06-06;Parker LLC;Havaiana;2;8532,17
2022-07-22;Veum, Block and Hettinger;Havaiana;2;6365,82
2023-04-02;Jones-Sporer;Lilium;2;6777,47
2021-07-17;Veum-Dickinson;Paeonia;4;6883,84
2022-05-03;Swaniawski, Nicolas and Koepp;Intense;4;9604,36
2023-04-11;Gerhold-Cole;Psyco Universe;2;11945,38
2023-09-24;Parker LLC;Psyco Crew;2;9962,44
2021-12-08;Bode, Dickinson and Abbott;Cammelina;4;7006,28
2023-10-01;Klocko-Marquardt;Cammelina;2;9063,18
2023-09-18;Veum-Dickinson;Klamath;2;6274,29
2023-08-10;Hermiston-Kub;Havaiana;2;3167,78
2023-06-01;Johns Inc;Havaiana;2;4526,66
2023-04-11;Gerhold-Cole;Blazer Slim Fit;2;11945,38
2021-09-08;Hessel LLC;Intense;4;5434,62
2023-10-05;Veum and Sons;Folhagem;2;9453,13
2023-04-03;Volkman, Jaskolski and Lehner;Caribe;2;10985,63
2022-08-15;O'Connell, Wyman and Gleichner;Cigano;4;8413,49
2022-12-04;Doyle Inc;Oriente;2;10588,04
2023-04-07;Feest Inc;Beach Flash;2;5950,45
2023-06-26;King Inc;Incomparaveis;6;5524,62
2023-08-12;Ward, Oberbrunner and Hamill;Psyco Universe;2;1262,93
2023-05-27;Keebler Inc;Klamath Weed;2;10193,01
2023-03-30;Schuster Group;Lilium;2;1341,16
2023-05-27;DuBuque-Cormier;Tropical;2;2085,28
2023-05-27;Keebler Inc;Incomparaveis;6;10193,01
2023-06-03;Hoeger Group;Marine Slim;2;3173,22
2022-08-10;Wisoky, Terry and Gutkowski;Psyco Universe;4;4931,27
2022-08-17;Huels LLC;Psyco Crew;4;8975,64
2023-04-03;Volkman, Jaskolski and Lehner;Klamath;2;10985,63
2023-03-23;McCullough-Koch;Lilium;2;3658,59
2023-08-16;Botsford Group;Blazer Slim Fit;3;10037,47
2021-08-31;Barrows Inc;Roseta;4;3830,21
2023-09-12;Raynor-Rolfson;Folhagem;2;1950,82
2022-03-10;Daniel Inc;Folhagem;3;6380,07
2022-08-15;Botsford Inc;Folhagem;5;5329,37
2023-04-02;Jones-Sporer;Caribe;2;6777,47
2023-08-11;Considine, O'Conner and Abbott;Canadense;2;8160,63
2022-11-17;Abshire-Kunze;Cigano;2;7878,22
2023-04-11;Gerhold-Cole;Porto Rico;2;11945,38
2022-12-08;Beier-Gerlach;Oriente;2;4857,69
2023-04-28;Jacobi-Kassulke;Incomparaveis;6;3439,63
2023-09-24;Parker LLC;Incomparaveis;6;9962,44
2023-02-15;Ritchie and Sons;Caribe;2;3952,66
2023-02-26;Davis-Stark;Psyco Universe;2;6034,19
2023-07-27;Cassin Group;Psyco Crew;2;5578,95
2023-03-28;Pacocha and Sons;Psyco Crew;2;4197,83
2022-12-09;Greenholt Group;Paeonia;2;9337,89
2022-06-08;Weber Inc;Roseta;3;6165,39
2023-04-11;Gerhold-Cole;Intense;2;11945,38
2023-06-06;Parker LLC;Tropical;2;8532,17
2022-10-03;Berge LLC;Canadense;2;10883,14
2023-06-06;Parker LLC;Canadense;2;8532,17
2023-04-07;Feest Inc;Porto Rico;2;5950,45
2022-10-03;Berge LLC;Beach Flash;2;10883,14
2023-04-11;Gerhold-Cole;Incomparaveis;6;11945,38
2023-05-27;Keebler Inc;Marine Slim;2;10193,01
2023-07-22;Block, Block and White;Cammelina;2;4059,11
2023-05-27;Keebler Inc;Incomparaveis;6;10193,01
2023-02-15;Johns-Abbott;Psyco Universe;2;2240,49
2023-06-29;Hettinger, Johns and Schuppe;Psyco Universe;2;2220,96
2023-07-30;Kuhic, Heidenreich and Hoppe;Marine Slim;2;2906,22
2023-03-26;Bernhard-Spinka;Psyco Crew;2;7858,89
2023-07-27;Cassin Group;Klamath;2;5578,95
2022-12-04;Doyle Inc;Klamath;2;10588,04
2022-11-27;Harvey, Stehr and Bogisich;Klamath;2;6192,69
2023-05-20;Lind, Ebert and Skiles;Klamath White;2;5128,5
2022-07-22;Veum, Block and Hettinger;Havaiana;4;6365,82
2023-04-11;Gerhold-Cole;Blazer Slim Fit;2;11945,38
2022-11-28;Ziemann and Sons;Blazer Poderoso Chefão;2;10911,85
2021-06-29;Pollich Group;Intense;4;6620,25
2023-03-06;Schaefer LLC;Folhagem;2;2371,81
2023-03-19;Daugherty-Pouros;Folhagem;2;4345,33
2023-04-07;Feest Inc;Tropical;2;5950,45
2022-10-03;Berge LLC;Canadense;4;10883,14
2023-02-04;Beier, Wunsch and Harvey;Porto Rico;2;5634,9
2023-04-12;Kunde, Walker and Kohler;Beach Flash;2;1321,52
2023-03-30;Schuster Group;Klamath Weed;2;1341,16
2023-05-20;Lind, Ebert and Skiles;Marine Slim;2;5128,5
2023-05-24;Kris-Corkery;Cammelina;2;1808,91
2022-09-07;Lueilwitz, Lehner and Feest;Klamath;2;2389,46
2022-08-17;Huels LLC;Klamath White;2;8975,64
2022-12-16;Wolf, Stehr and Labadie;Paeonia;2;8567,06
2022-12-16;Wolf, Stehr and Labadie;Paeonia;2;8567,06
2023-09-09;Feest-Lang;Intense;2;5731,54
2023-10-05;Veum and Sons;Caribe;3;9453,13
2023-05-12;Smitham LLC;Tropical;2;4555,21
2022-08-21;Moore, Von and Powlowski;Canadense;2;6194,75
2022-08-01;Wilderman and Sons;Klamath Weed;4;11255,32
2023-05-20;Lind, Ebert and Skiles;Psyco Universe;2;5128,5
2022-12-09;Greenholt Group;Psyco Crew;2;9337,89
2023-03-19;Daugherty-Pouros;Cammelina;2;4345,33
2021-11-10;Sipes Group;Havaiana;4;9415,01
2022-12-09;Greenholt Group;Lilium;2;9337,89
2023-02-26;Davis-Stark;Folhagem;2;6034,19
2022-05-03;Swaniawski, Nicolas and Koepp;Folhagem;5;9604,36
2022-08-15;O'Connell, Wyman and Gleichner;Caribe;2;8413,49
2023-03-26;Bernhard-Spinka;Tropical;2;7858,89
2022-08-15;O'Connell, Wyman and Gleichner;Canadense;2;8413,49
2021-09-17;Kub and Sons;Cigano;4;11454,49
2022-12-05;Runolfsdottir and Sons;Porto Rico;2;3787,29
2021-10-29;Kunde-Armstrong;Oriente;4;8022,54
2022-07-25;Abernathy, Grady and Daugherty;Oriente;2;6892,4
2023-05-27;Keebler Inc;Psyco Crew;2;10193,01
2021-03-08;Daugherty-Pouros;Cammelina;4;2452,58
2023-05-27;Keebler Inc;Klamath;2;10193,01
2022-11-16;Tromp-Mayer;Paeonia;2;4653,11
2023-06-05;Oberbrunner Group;Canadense;2;9335,28
2023-05-12;Smitham LLC;Psyco Crew;2;4555,21
2023-04-12;Jerde-Ratke;Cammelina;2;2110,82
2023-04-19;Franecki, Bernhard and Roob;Klamath White;2;3528,9
2022-07-25;Abernathy, Grady and Daugherty;Klamath White;2;6892,4
2022-12-05;Runolfsdottir and Sons;Paeonia;2;3787,29
2022-12-29;Stracke Inc;Blazer Poderoso Chefão;2;8376,68
2022-12-18;Hauck, Johnson and Hamill;Folhagem;2;8113,97
2022-08-12;Kub, Denesik and Carroll;Folhagem;2;9660,01
2023-10-02;Christiansen-Mueller;Caribe;3;9665,07
2023-05-03;Keebler-Bernier;Porto Rico;2;2435,6
2021-09-28;Gislason Inc;Oriente;4;3451,76
2023-10-03;Beier, Wolff and Baumbach;Beach Flash;3;1930,22
2023-08-11;Ritchie and Sons;Incomparaveis;6;1185,26
2022-08-08;Hane LLC;Incomparaveis;6;5381,16
2023-03-26;Bernhard-Spinka;Casual Day;2;7858,89
2022-08-15;O'Connell, Wyman and Gleichner;Psyco Universe;2;8413,49
2021-12-08;Bode, Dickinson and Abbott;Psyco Universe;4;7006,28
2023-09-30;Kertzmann Inc;Psyco Classic;3;3179,66
2022-11-24;Torphy, Graham and Russel;Marine Slim;2;8315,32
2023-04-03;Volkman, Jaskolski and Lehner;Cammelina;2;10985,63
2023-04-11;Gerhold-Cole;Klamath;2;11945,38
2023-05-25;Paucek, Leannon and Fadel;Klamath;2;2873,22
2022-08-17;Huels LLC;Klamath;2;8975,64
2022-12-31;Kautzer-Streich;Lilium;2;8275,24
2023-06-06;Parker LLC;Paeonia;3;8532,17
2022-11-11;Walsh-Kuhn;Paeonia;2;9518,6
2023-03-05;Rempel LLC;Roseta;2;5411,51
2023-09-18;Veum-Dickinson;Roseta;3;6274,29
2023-02-04;Beier, Wunsch and Harvey;Intense;2;5634,9
2023-09-24;Parker LLC;Intense;3;9962,44
2023-03-26;Bernhard-Spinka;Cigano;2;7858,89
2023-04-24;Okuneva-Lynch;Porto Rico;2;3357,58
2022-12-29;Stracke Inc;Oriente;2;8376,68
2023-10-01;Klocko-Marquardt;Beach Flash;3;9063,18
2023-05-13;Maggio-Nikolaus;Incomparaveis;6;6105,45
2023-09-29;Moore, Jacobs and Heaney;Psyco Classic;3;6653,6
2022-08-17;Huels LLC;Cammelina;2;8975,64
2023-09-29;Moore, Jacobs and Heaney;Cammelina;3;6653,6
2023-10-02;Christiansen-Mueller;Klamath Weed;3;9665,07
2021-08-14;Kulas, Gleichner and VonRueden;Havaiana;2;9562,28
2022-07-17;Tromp-Mayer;Blazer Slim Fit;2;1179,48
2023-08-16;Botsford Group;Roseta;3;10037,47
2022-12-09;Greenholt Group;Blazer Poderoso Chefão;2;9337,89
2022-11-28;Ziemann and Sons;Blazer Poderoso Chefão;2;10911,85
2022-08-23;Kuhn, Boyle and Shanahan;Blazer Poderoso Chefão;2;7194,92
2023-06-10;Reichel, Gulgowski and Turner;Intense;2;6214,58
2023-03-06;Schaefer LLC;Intense;2;2371,81
2022-12-04;Doyle Inc;Folhagem;6;10588,04
2022-04-18;Boehm-Gaylord;Cigano;2;6104,16
2022-08-08;Hane LLC;Porto Rico;2;5381,16
2022-07-13;Rempel LLC;Beach Flash;2;1423,4
2023-09-24;Schamberger-Herzog;Beach Flash;3;1592,66
2022-07-29;Sawayn-Bahringer;Klamath Weed;2;6120,29
2023-02-03;Bauch-Kunze;Cigano;2;3211,19
2022-08-03;Botsford Group;Casual Day;2;4609,19
2022-11-22;Greenfelder LLC;Psyco Universe;2;5488,33
2022-12-18;Hauck, Johnson and Hamill;Psyco Universe;2;8113,97
2023-03-30;Hahn-Walsh;Psyco Crew;2;1861,32
2023-10-01;Klocko-Marquardt;Klamath Weed;3;9063,18
2021-10-27;Bayer-Ritchie;Klamath Weed;4;8135,41
2022-11-27;Harvey, Stehr and Bogisich;Blazer Poderoso Chefão;2;6192,69
2023-05-03;Keebler-Bernier;Intense;2;2435,6
2022-12-18;Hauck, Johnson and Hamill;Folhagem;2;8113,97
2023-04-02;Jones-Sporer;Canadense;2;6777,47
2022-08-21;Moore, Von and Powlowski;Porto Rico;2;6194,75
2022-08-01;Wilderman and Sons;Klamath;2;11255,32
2022-02-08;Christiansen-Barton;Canadense;2;2863,53
2022-06-08;Weber Inc;Psyco Universe;2;6165,39
2021-08-22;Schmidt, Gulgowski and Lindgren;Psyco Crew;4;8015,92
2023-08-10;Hermiston-Kub;Cammelina;3;3167,78
2022-12-23;Wunsch-Berge;Cammelina;2;4289,44
2021-12-08;Bode, Dickinson and Abbott;Klamath;2;7006,28
2022-07-22;Veum, Block and Hettinger;Paeonia;2;6365,82
2022-03-10;Jast-Lebsack;Paeonia;2;6257,93
2023-04-11;Gerhold-Cole;Paeonia;3;11945,38
2022-11-24;Torphy, Graham and Russel;Blazer Poderoso Chefão;2;8315,32
2023-03-26;Bernhard-Spinka;Blazer Poderoso Chefão;2;7858,89
2022-12-16;Wolf, Stehr and Labadie;Folhagem;2;8567,06
2022-10-03;Berge LLC;Tropical;2;10883,14
2022-02-14;Schneider-Schneider;Incomparaveis;6;8065,27
2023-02-02;Larson Inc;Klamath;2;3932,61
2022-08-01;Wilderman and Sons;Blazer Slim Fit;2;11255,32
2022-12-31;Kautzer-Streich;Casual Day;2;8275,24
2023-10-02;Christiansen-Mueller;Casual Day;3;9665,07
2022-09-13;Harvey, Stehr and Bogisich;Klamath White;2;2575,58
2021-06-11;Runte-Carter;Havaiana;4;4283,05
2023-03-06;Schaefer LLC;Roseta;2;2371,81
2022-11-11;Walsh-Kuhn;Blazer Poderoso Chefão;2;9518,6
2022-03-10;Daniel Inc;Intense;2;6380,07
2023-06-16;Lang-Orn;Intense;3;7672,9
2022-09-13;Harvey, Stehr and Bogisich;Folhagem;6;2575,58
2022-12-29;Stracke Inc;Tropical;2;8376,68
2021-11-07;Koepp and Sons;Canadense;2;8967
2022-08-26;Bins, Fritsch and Osinski;Canadense;2;5229,72
2022-12-16;Wolf, Stehr and Labadie;Cigano;2;8567,06
2022-12-04;Doyle Inc;Cigano;2;10588,04
2023-10-07;Schaefer LLC;Oriente;3;7433,05
2022-06-07;Moore, Cassin and Bartell;Beach Flash;2;7588,88
2022-12-09;Greenholt Group;Incomparaveis;6;9337,89
2021-09-28;Bradtke Inc;Psyco Universe;4;6729,91
2022-05-04;Fisher, Adams and Nikolaus;Klamath;2;1591,87
2021-12-04;Schuster LLC;Blazer Slim Fit;2;5202,09
2022-07-29;Sawayn-Bahringer;Blazer Slim Fit;2;6120,29
2023-02-02;Larson Inc;Roseta;2;3932,61
2022-04-29;Ondricka, Lubowitz and Wiza;Psyco Crew;2;4019,34
2022-12-31;Kautzer-Streich;Klamath;2;8275,24
2022-08-15;Botsford Inc;Havaiana;2;5329,37
2022-06-02;Powlowski, Skiles and Bartell;Paeonia;2;8041,74
2023-03-30;Moore, Jacobs and Heaney;Paeonia;3;4455,61
2022-12-16;Wolf, Stehr and Labadie;Roseta;2;8567,06
2022-07-24;Connelly, Christiansen and Torp;Blazer Poderoso Chefão;2;5169,94
2022-12-05;Bechtelar Group;Intense;2;2230,25
2022-04-14;Stoltenberg-Stehr;Caribe;2;8328,4
2022-08-17;Huels LLC;Tropical;2;8975,64
2022-06-02;Powlowski, Skiles and Bartell;Porto Rico;2;8041,74
2023-09-23;MacGyver Group;Oriente;3;4284,76
2021-11-17;Kub and Sons;Oriente;2;5582,67
2023-03-26;Bernhard-Spinka;Marine Slim;2;7858,89
2022-10-03;Berge LLC;Marine Slim;2;10883,14
2023-09-30;Moore, Dare and Cruickshank;Psyco Crew;3;7983,17
2022-12-09;Greenholt Group;Roseta;2;9337,89
2022-08-12;Kub, Denesik and Carroll;Blazer Poderoso Chefão;2;9660,01
2023-02-26;Davis-Stark;Blazer Poderoso Chefão;2;6034,19
2022-12-08;Volkman, Jaskolski and Lehner;Folhagem;2;6232,58
2023-10-01;Klocko-Marquardt;Canadense;3;9063,18
2021-09-17;Kub and Sons;Oriente;2;11454,49
2023-07-23;Klocko-Marquardt;Incomparaveis;6;5333,27
2022-11-24;Torphy, Graham and Russel;Incomparaveis;6;8315,32
2022-03-07;Herzog, Rodriguez and Waters;Psyco Universe;2;4581,05
2022-07-19;Weber Inc;Psyco Universe;2;3178,34
2022-06-08;Weber Inc;Psyco Universe;2;6165,39
2022-08-15;O'Connell, Wyman and Gleichner;Cammelina;2;8413,49
2023-08-10;Hermiston-Kub;Klamath Weed;3;3167,78
2023-10-08;Aufderhar, Lebsack and Baumbach;Havaiana;3;7441,66
2021-11-12;Brakus, Lowe and Runte;Lilium;2;8591,47
2022-04-29;Ondricka, Lubowitz and Wiza;Paeonia;2;4019,34
2022-07-24;Connelly, Christiansen and Torp;Blazer Poderoso Chefão;2;5169,94
2023-02-21;Beier, Wolff and Baumbach;Blazer Poderoso Chefão;2;6202,51
2023-01-10;Stiedemann Group;Intense;2;1793,83
2023-04-11;Gerhold-Cole;Intense;3;11945,38
2022-02-01;Deckow, Abshire and Bode;Caribe;2;3693,64
2022-08-10;Wisoky, Terry and Gutkowski;Tropical;2;4931,27
2022-07-24;Connelly, Christiansen and Torp;Canadense;2;5169,94
2023-08-11;Considine, O'Conner and Abbott;Porto Rico;3;8160,63
2023-06-16;Lang-Orn;Beach Flash;3;7672,9
2021-09-25;Thompson Inc;Incomparaveis;6;9760,08
2021-04-17;Reichert and Sons;Klamath Weed;4;3123,51
2023-07-24;Bednar LLC;Casual Day;3;7821,82
2022-02-27;Hessel LLC;Psyco Universe;2;6013,72
2021-10-11;Berge-Vandervort;Psyco Classic;2;6038,84
2022-08-17;Huels LLC;Marine Slim;2;8975,64
2023-07-24;Bednar LLC;Cammelina;3;7821,82
2021-03-29;Ratke, Lockman and Purdy;Klamath Weed;4;3289,42
2022-03-24;Lemke-Hyatt;Havaiana;2;4136,86
2022-11-28;Ziemann and Sons;Blazer Slim Fit;3;10911,85
2023-02-21;Beier, Wolff and Baumbach;Roseta;2;6202,51
2022-12-31;Kautzer-Streich;Blazer Poderoso Chefão;2;8275,24
2023-04-03;Volkman, Jaskolski and Lehner;Intense;3;10985,63
2022-08-03;Botsford Group;Folhagem;2;4609,19
2021-09-17;Kub and Sons;Incomparaveis;6;11454,49
2022-08-01;Brakus-Torp;Incomparaveis;6;6695,4
2023-05-25;Paucek, Leannon and Fadel;Casual Day;3;2873,22
2022-05-03;Swaniawski, Nicolas and Koepp;Psyco Universe;2;9604,36
2021-12-15;Blick, Wisoky and Wisoky;Psyco Crew;2;393,6
2022-02-23;Schmidt-Mayert;Klamath;2;8732,95
2021-11-07;Koepp and Sons;Klamath;2;8967
2021-08-25;Kerluke-Lebsack;Klamath;2;9503,04
2021-10-27;Bayer-Ritchie;Klamath Weed;2;8135,41
2023-09-18;Veum-Dickinson;Havaiana;3;6274,29
2022-12-08;Volkman, Jaskolski and Lehner;Havaiana;2;6232,58
2021-10-21;Klocko-Marquardt;Lilium;2;8758,3
2021-11-12;Brakus, Lowe and Runte;Paeonia;2;8591,47
2022-08-21;Moore, Von and Powlowski;Paeonia;2;6194,75
2021-08-25;Kerluke-Lebsack;Canadense;2;9503,04
2022-02-24;Yost, Sauer and Huel;Beach Flash;2;3959,71
2021-12-04;Schuster LLC;Beach Flash;2;5202,09
2022-06-05;Cronin and Sons;Casual Day;2;6439,82
2023-09-24;Parker LLC;Psyco Universe;3;9962,44
2023-10-05;Veum and Sons;Klamath Weed;3;9453,13
2022-04-25;Aufderhar-O'Connell;Blazer Poderoso Chefão;2;2067,24
2022-10-08;Borer-Skiles;Intense;2;5357,68
2021-10-29;Kunde-Armstrong;Intense;2;8022,54
2022-11-11;Walsh-Kuhn;Intense;3;9518,6
2023-02-21;Beier, Wolff and Baumbach;Folhagem;4;6202,51
2021-11-12;Brakus, Lowe and Runte;Folhagem;2;8591,47
2022-11-24;Torphy, Graham and Russel;Canadense;2;8315,32
2022-08-06;Parisian-Kozey;Porto Rico;2;7150,52
2021-07-08;Zemlak Group;Oriente;2;5829,81
2022-02-01;Deckow, Abshire and Bode;Oriente;2;3693,64
2021-07-12;Fahey, Carroll and Casper;Oriente;2;3473,51
2023-05-12;Smitham LLC;Beach Flash;3;4555,21
2022-03-10;Daniel Inc;Beach Flash;2;6380,07
2022-12-17;Daniel Inc;Roseta;2;3579,12
2023-05-13;Maggio-Nikolaus;Caribe;3;6105,45
2021-12-04;Schuster LLC;Caribe;2;5202,09
2023-05-14;Daugherty-Pouros;Casual Day;3;2281,62
2023-09-18;Veum-Dickinson;Psyco Universe;3;6274,29
2022-12-31;Kautzer-Streich;Marine Slim;2;8275,24
2022-02-09;Gerhold-Cole;Marine Slim;2;3448,28
2021-07-19;Hudson, Reichert and Aufderhar;Klamath;2;7524,42
2021-09-25;Thompson Inc;Klamath Weed;2;9760,08
2022-04-21;Ritchie-Mosciski;Klamath White;2;5984,47
2021-07-19;Hudson, Reichert and Aufderhar;Klamath White;2;7524,42
2021-08-25;Kerluke-Lebsack;Blazer Slim Fit;2;9503,04
2022-07-22;Kris, Homenick and Batz;Blazer Slim Fit;3;4817,19
2021-11-08;Okuneva-Lynch;Paeonia;2;8068,9
2022-08-10;Wisoky, Terry and Gutkowski;Paeonia;2;4931,27
2022-12-08;Volkman, Jaskolski and Lehner;Roseta;2;6232,58
2022-02-23;Schmidt-Mayert;Blazer Poderoso Chefão;2;8732,95
2022-10-03;Berge LLC;Blazer Poderoso Chefão;2;10883,14
2022-06-30;Hettinger, Johns and Schuppe;Folhagem;2;296,38
2021-08-20;Kemmer-Tillman;Caribe;2;5923,28
2023-07-23;Klocko-Marquardt;Oriente;3;5333,27
2022-03-10;Jast-Lebsack;Beach Flash;2;6257,93
2023-07-16;Rosenbaum, Lueilwitz and Keebler;Incomparaveis;6;3166,67
2023-06-05;Oberbrunner Group;Cammelina;3;9335,28
2021-11-25;Beier-Gibson;Blazer Slim Fit;2;5694,83
2021-11-10;Sipes Group;Psyco Universe;2;9415,01
2021-12-08;Bode, Dickinson and Abbott;Marine Slim;2;7006,28
2023-06-14;Sipes Group;Klamath Weed;3;5469,24
2021-11-16;Pollich, Herzog and Medhurst;Lilium;2;3288,25
2021-08-25;Kerluke-Lebsack;Lilium;2;9503,04
2021-11-10;Sipes Group;Blazer Slim Fit;2;9415,01
2021-10-11;Berge-Vandervort;Intense;2;6038,84
2022-10-03;Berge LLC;Intense;3;10883,14
